timestamp,speed_kmh,outside_temp_c,cabin_temp_c,battery_level_percent,label
2025-12-31T17:38:19.723035,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:20.725767,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:21.728648,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:22.731305,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:23.734703,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:24.736378,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:25.737983,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:26.739932,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:27.742326,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:28.744559,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:29.747356,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:30.749045,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:31.751686,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:32.754551,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:33.756839,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:34.760175,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:35.763450,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:36.765505,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:37.767880,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:38.770045,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:39.772340,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:40.775999,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:41.778720,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:42.781016,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:43.783541,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:44.785559,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:45.788826,50.0,25.0,24.0,10.0,3
2025-12-31T17:38:46.791551,55.0,25.0,24.0,10.48,3
2025-12-31T17:38:47.793332,60.0,25.0,24.0,11.44,3
2025-12-31T17:38:48.795456,60.0,25.0,24.0,12.4,3
2025-12-31T17:38:49.797658,60.0,25.0,24.0,13.36,3
2025-12-31T17:38:50.806187,60.0,25.0,24.0,14.32,3
2025-12-31T17:38:51.811932,60.0,25.0,24.0,15.28,3
2025-12-31T17:38:52.813763,60.0,25.0,24.0,16.24,3
2025-12-31T17:38:53.819415,60.0,25.0,24.0,17.2,3
2025-12-31T17:38:54.826148,60.0,25.0,24.0,18.16,3
2025-12-31T17:38:55.830685,60.0,25.0,24.0,18.64,3
2025-12-31T17:38:56.846824,60.0,25.0,24.0,19.6,3
2025-12-31T17:38:57.852443,60.0,25.0,24.0,20.56,0
2025-12-31T17:38:58.861976,60.0,25.0,24.0,21.52,0
2025-12-31T17:38:59.863938,60.0,25.0,24.0,22.48,0
2025-12-31T17:39:00.868269,60.0,25.0,24.0,23.44,0
2025-12-31T17:39:01.874532,60.0,25.0,24.0,24.4,0
2025-12-31T17:39:02.878109,60.0,25.0,24.0,25.36,0
2025-12-31T17:39:03.881840,60.0,25.0,24.0,26.32,0
2025-12-31T17:39:04.888775,60.0,25.0,24.0,27.28,0
2025-12-31T17:39:05.892281,60.0,25.0,24.0,28.24,0
2025-12-31T17:39:06.931351,60.0,25.0,24.0,28.72,0
2025-12-31T17:39:08.134352,60.0,25.0,24.0,29.2,0
2025-12-31T17:39:09.307253,60.0,25.0,24.0,30.16,0
2025-12-31T17:39:10.576443,60.0,25.0,24.0,30.64,0
2025-12-31T17:39:11.721551,60.0,25.0,24.0,31.12,0
2025-12-31T17:39:12.931231,60.0,25.0,24.0,31.6,0
2025-12-31T17:39:14.028588,60.0,25.0,24.0,32.08,0
2025-12-31T17:39:15.147264,60.0,25.0,24.0,33.04,0
2025-12-31T17:39:16.280247,60.0,25.0,24.0,33.52,0
2025-12-31T17:39:17.391248,60.0,25.0,24.0,34.48,0
2025-12-31T17:39:18.473790,60.0,25.0,24.0,34.96,0
2025-12-31T17:39:19.551706,60.0,25.0,24.0,35.44,0
2025-12-31T17:39:20.593512,60.0,25.0,24.0,36.4,0
2025-12-31T17:39:21.604857,60.0,25.0,24.0,37.36,0
2025-12-31T17:39:22.634288,60.0,25.0,24.0,38.32,0
2025-12-31T17:39:23.648240,60.0,25.0,24.0,38.8,0
2025-12-31T17:39:24.681702,60.0,25.0,24.0,39.76,0
2025-12-31T17:39:25.685499,60.0,25.0,24.0,40.72,0
2025-12-31T17:39:26.694303,60.0,25.0,24.0,41.2,0
2025-12-31T17:39:27.713773,60.0,25.0,24.0,42.16,0
2025-12-31T17:39:28.733452,60.0,25.0,24.0,43.12,0
2025-12-31T17:39:29.753276,60.0,25.0,24.0,44.08,0
2025-12-31T17:39:30.761213,60.0,25.0,24.0,45.04,0
2025-12-31T17:39:31.776146,60.0,25.0,24.0,46.0,0
2025-12-31T17:39:32.787466,60.0,25.0,24.0,46.48,0
2025-12-31T17:39:33.807853,60.0,25.0,24.0,47.44,0
2025-12-31T17:39:34.811704,60.0,25.0,24.0,48.4,0
2025-12-31T17:39:35.835016,60.0,25.0,24.0,49.36,0
2025-12-31T17:39:36.852925,60.0,25.0,24.0,50.32,0
2025-12-31T17:39:37.854743,60.0,25.0,24.0,51.28,0
2025-12-31T17:39:38.856587,60.0,25.0,24.0,52.24,0
2025-12-31T17:39:39.858150,60.0,25.0,24.0,53.2,0
2025-12-31T17:39:40.859240,60.0,25.0,24.0,54.16,0
2025-12-31T17:39:41.862835,60.0,25.0,24.0,55.12,0
2025-12-31T17:39:42.866180,60.0,25.0,24.0,56.08,0
2025-12-31T17:39:43.868145,60.0,25.0,24.0,57.04,0
2025-12-31T17:39:44.869976,60.0,25.0,24.0,58.0,0
2025-12-31T17:39:45.871566,60.0,25.0,24.0,58.96,0
2025-12-31T17:39:46.873219,60.0,25.0,24.0,59.92,0
2025-12-31T17:39:47.874528,60.0,25.0,24.0,60.88,0
2025-12-31T17:39:48.877203,60.0,25.0,24.0,61.36,0
2025-12-31T17:39:49.878573,60.0,25.0,24.0,62.32,0
2025-12-31T17:39:50.881235,60.0,25.0,24.0,63.28,0
2025-12-31T17:39:51.883484,60.0,25.0,24.0,64.24,0
2025-12-31T17:39:52.885594,60.0,25.0,24.0,65.2,0
2025-12-31T17:39:53.887050,60.0,25.0,24.0,66.16,0
2025-12-31T17:39:54.888540,60.0,25.0,24.0,67.12,0
2025-12-31T17:39:55.893199,60.0,25.0,24.0,68.08,0
2025-12-31T17:39:56.894256,60.0,25.0,24.0,69.04,0
2025-12-31T17:39:57.895517,60.0,25.0,24.0,70.0,0
2025-12-31T17:39:58.898023,60.0,25.0,24.0,70.96,0
2025-12-31T17:39:59.900862,60.0,25.0,24.0,71.92,0
2025-12-31T17:40:00.902888,60.0,25.0,24.0,72.88,0
2025-12-31T17:40:01.905591,60.0,25.0,24.0,73.84,0
2025-12-31T17:40:02.907167,60.0,25.0,24.0,74.8,0
2025-12-31T17:40:03.908612,60.0,25.0,24.0,75.76,0
2025-12-31T17:40:04.910132,60.0,25.0,24.0,76.72,0
2025-12-31T17:40:05.912618,60.0,25.0,24.0,77.68,0
2025-12-31T17:40:06.915306,60.0,25.0,24.0,78.64,0
2025-12-31T17:40:07.920218,60.0,25.0,24.0,79.6,0
2025-12-31T17:40:08.922156,60.0,25.0,24.0,80.56,0
2025-12-31T17:40:09.924520,60.0,25.0,24.0,81.52,0
2025-12-31T17:40:10.926818,60.0,25.0,24.0,82.0,0
2025-12-31T17:40:11.931585,60.0,25.0,24.0,82.96,0
2025-12-31T17:40:12.933866,60.0,25.0,24.0,83.92,0
2025-12-31T17:40:13.934841,60.0,25.0,24.0,84.88,0
2025-12-31T17:40:14.937160,60.0,25.0,24.0,85.84,0
2025-12-31T17:40:15.939643,60.0,25.0,24.0,86.8,0
2025-12-31T17:40:16.941225,60.0,25.0,24.0,87.76,0
2025-12-31T17:40:17.945439,60.0,25.0,24.0,88.72,0
2025-12-31T17:40:18.948165,60.0,25.0,24.0,89.68,0
2025-12-31T17:40:19.949246,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:20.951328,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:21.954127,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:22.954949,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:23.959324,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:24.961460,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:25.962914,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:26.964544,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:27.965621,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:28.967094,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:29.975825,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:30.977990,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:31.979176,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:32.982132,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:33.986190,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:34.987304,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:35.988581,60.0,25.0,24.0,90.0,0
2025-12-31T17:40:36.991237,65.0,25.2,24.3,89.48,0
2025-12-31T17:40:37.994084,70.0,25.6,24.9,88.44,0
2025-12-31T17:40:38.996671,70.0,26.0,25.5,87.4,0
2025-12-31T17:40:39.999444,70.0,26.4,26.1,86.36,0
2025-12-31T17:40:41.001831,70.0,26.8,26.7,85.32,0
2025-12-31T17:40:42.003477,70.0,27.2,27.3,84.28,0
2025-12-31T17:40:43.006201,70.0,27.6,27.9,83.24,0
2025-12-31T17:40:44.010078,70.0,28.0,28.5,82.2,0
2025-12-31T17:40:45.012589,70.0,28.4,29.1,81.16,0
2025-12-31T17:40:46.014504,70.0,28.8,29.7,80.12,0
2025-12-31T17:40:47.017278,70.0,29.2,30.3,80.0,1
2025-12-31T17:40:48.018264,70.0,29.6,30.9,80.0,1
2025-12-31T17:40:49.020971,70.0,30.0,31.5,80.0,1
2025-12-31T17:40:50.023334,70.0,30.4,32.1,80.0,1
2025-12-31T17:40:51.024526,70.0,30.8,32.7,80.0,1
2025-12-31T17:40:52.026954,70.0,31.2,33.3,80.0,1
2025-12-31T17:40:53.028375,70.0,31.6,33.9,80.0,1
2025-12-31T17:40:54.032499,70.0,32.0,34.0,80.0,1
2025-12-31T17:40:55.035241,70.0,32.4,34.0,80.0,1
2025-12-31T17:40:56.036818,70.0,32.8,34.0,80.0,1
2025-12-31T17:40:57.039476,70.0,33.0,34.0,80.0,1
2025-12-31T17:40:58.041425,70.0,33.0,34.0,80.0,1
2025-12-31T17:40:59.042605,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:00.047629,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:01.048632,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:02.051247,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:03.053764,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:04.056178,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:05.059238,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:06.062197,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:07.063314,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:08.065570,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:09.068430,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:10.072125,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:11.074621,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:12.076471,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:13.077854,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:14.080138,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:15.082781,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:16.087252,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:17.089598,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:18.091430,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:19.092547,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:20.093746,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:21.094792,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:22.097073,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:23.099020,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:24.101184,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:25.105789,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:26.106586,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:27.108164,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:28.111665,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:29.112852,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:30.115009,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:31.117730,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:32.119944,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:33.123129,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:34.124674,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:35.127178,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:36.129412,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:37.131942,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:38.134515,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:39.140036,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:40.141512,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:41.144515,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:42.146834,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:43.149049,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:44.154443,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:45.156919,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:46.158439,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:47.161519,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:48.166731,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:49.169454,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:50.171326,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:51.173120,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:52.183837,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:53.186804,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:54.189199,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:55.192584,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:56.196128,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:57.198144,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:58.199526,70.0,33.0,34.0,80.0,1
2025-12-31T17:41:59.201580,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:00.205169,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:01.208833,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:02.211190,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:03.214114,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:04.223112,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:05.225236,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:06.228426,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:07.231230,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:08.234054,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:09.236399,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:10.238600,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:11.241207,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:12.244773,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:13.247418,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:14.251865,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:15.254361,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:16.259005,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:17.261143,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:18.264607,70.0,33.0,34.0,80.0,1
2025-12-31T17:42:19.266815,75.0,32.8,33.7,79.48,1
2025-12-31T17:42:20.269086,85.0,32.4,33.1,78.44,1
2025-12-31T17:42:21.271255,95.0,32.0,32.5,77.4,1
2025-12-31T17:42:22.275420,105.0,31.6,31.9,76.36,1
2025-12-31T17:42:23.278234,115.0,31.2,31.3,75.32,1
2025-12-31T17:42:24.282152,125.0,30.8,30.7,74.28,2
2025-12-31T17:42:25.284539,135.0,30.4,30.1,73.24,2
2025-12-31T17:42:26.287031,140.0,30.0,29.5,72.2,2
2025-12-31T17:42:27.290614,140.0,29.6,28.9,71.16,2
2025-12-31T17:42:28.292329,140.0,29.2,28.3,70.12,2
2025-12-31T17:42:29.294520,140.0,28.8,27.7,70.0,2
2025-12-31T17:42:30.297926,140.0,28.4,27.1,70.0,2
2025-12-31T17:42:31.302281,140.0,28.0,26.5,70.0,2
2025-12-31T17:42:32.305575,140.0,27.6,25.9,70.0,2
2025-12-31T17:42:33.307478,140.0,27.2,25.3,70.0,2
2025-12-31T17:42:34.318284,140.0,26.8,24.7,70.0,2
2025-12-31T17:42:35.319826,140.0,26.6,24.4,70.0,2
2025-12-31T17:42:36.322540,140.0,26.2,24.0,70.0,2
2025-12-31T17:42:37.324804,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:38.327744,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:39.329122,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:40.333818,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:41.336835,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:42.339941,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:43.343406,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:44.349583,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:45.351541,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:46.354498,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:47.356744,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:48.360974,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:49.365253,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:50.368232,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:51.369846,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:52.375730,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:53.378222,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:54.381270,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:55.385232,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:56.388220,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:57.389704,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:58.393145,140.0,26.0,24.0,70.0,2
2025-12-31T17:42:59.396105,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:00.398405,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:01.400688,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:02.402222,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:03.406902,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:04.409195,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:05.411709,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:06.414391,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:07.417518,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:08.423047,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:09.425376,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:10.428783,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:11.431085,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:12.435225,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:13.438036,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:14.440752,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:15.443467,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:16.447624,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:17.449543,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:18.451982,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:19.453813,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:20.455223,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:21.458587,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:22.462554,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:23.465019,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:24.467006,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:25.468804,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:26.478899,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:27.482929,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:28.485168,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:29.488923,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:30.491337,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:31.493361,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:32.498649,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:33.502143,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:34.506824,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:35.509004,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:36.511206,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:37.513463,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:38.517790,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:39.521248,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:40.523407,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:41.525685,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:42.528849,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:43.533635,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:44.535158,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:45.538467,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:46.541234,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:47.546423,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:48.548329,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:49.550457,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:50.551793,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:51.554503,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:52.558818,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:53.561459,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:54.564502,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:55.566947,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:56.568780,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:57.570556,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:58.573189,140.0,26.0,24.0,70.0,2
2025-12-31T17:43:59.574516,140.0,26.0,24.0,70.0,2
2025-12-31T17:44:00.576823,140.0,26.0,24.0,70.0,2
2025-12-31T17:44:01.579331,135.0,25.8,24.0,69.48,2
2025-12-31T17:44:02.581370,125.0,25.4,24.0,68.44,2
2025-12-31T17:44:03.586413,115.0,25.0,24.0,67.4,0
2025-12-31T17:44:04.589110,105.0,25.0,24.0,66.36,0
2025-12-31T17:44:05.590132,95.0,25.0,24.0,65.32,0
2025-12-31T17:44:06.592566,85.0,25.0,24.0,64.28,0
2025-12-31T17:44:07.594662,75.0,25.0,24.0,63.24,0
2025-12-31T17:44:08.597794,70.0,25.0,24.0,62.72,0
2025-12-31T17:44:09.604503,60.0,25.0,24.0,61.68,0
2025-12-31T17:44:10.606665,50.0,25.0,24.0,60.64,0
2025-12-31T17:44:11.609301,50.0,25.0,24.0,59.6,0
2025-12-31T17:44:12.613151,50.0,25.0,24.0,58.56,0
2025-12-31T17:44:13.615922,50.0,25.0,24.0,57.52,0
2025-12-31T17:44:14.617924,50.0,25.0,24.0,56.48,0
2025-12-31T17:44:15.619749,50.0,25.0,24.0,55.44,0
2025-12-31T17:44:16.621917,50.0,25.0,24.0,54.4,0
2025-12-31T17:44:17.626811,50.0,25.0,24.0,53.36,0
2025-12-31T17:44:18.629209,50.0,25.0,24.0,52.32,0
2025-12-31T17:44:19.632335,50.0,25.0,24.0,51.28,0
2025-12-31T17:44:20.634457,50.0,25.0,24.0,50.24,0
2025-12-31T17:44:21.645882,50.0,25.0,24.0,49.2,0
2025-12-31T17:44:22.648739,50.0,25.0,24.0,48.16,0
2025-12-31T17:44:23.650866,50.0,25.0,24.0,47.12,0
2025-12-31T17:44:24.653286,50.0,25.0,24.0,46.08,0
2025-12-31T17:44:25.657106,50.0,25.0,24.0,45.04,0
2025-12-31T17:44:26.659099,50.0,25.0,24.0,44.0,0
2025-12-31T17:44:27.663730,50.0,25.0,24.0,42.96,0
2025-12-31T17:44:28.667184,50.0,25.0,24.0,41.92,0
2025-12-31T17:44:29.670678,50.0,25.0,24.0,40.88,0
2025-12-31T17:44:30.672913,50.0,25.0,24.0,39.84,0
2025-12-31T17:44:31.677107,50.0,25.0,24.0,38.8,0
2025-12-31T17:44:32.678865,50.0,25.0,24.0,37.76,0
2025-12-31T17:44:33.683136,50.0,25.0,24.0,36.72,0
2025-12-31T17:44:34.686084,50.0,25.0,24.0,35.68,0
2025-12-31T17:44:35.688900,50.0,25.0,24.0,35.16,0
2025-12-31T17:44:36.692655,50.0,25.0,24.0,34.12,0
2025-12-31T17:44:37.696119,50.0,25.0,24.0,33.08,0
2025-12-31T17:44:38.698149,50.0,25.0,24.0,32.04,0
2025-12-31T17:44:39.701912,50.0,25.0,24.0,31.0,0
2025-12-31T17:44:40.704543,50.0,25.0,24.0,29.96,0
2025-12-31T17:44:41.708489,50.0,25.0,24.0,28.92,0
2025-12-31T17:44:42.711989,50.0,25.0,24.0,27.88,0
2025-12-31T17:44:43.714517,50.0,25.0,24.0,26.84,0
2025-12-31T17:44:44.716655,50.0,25.0,24.0,25.8,0
2025-12-31T17:44:45.718112,50.0,25.0,24.0,24.76,0
2025-12-31T17:44:46.722040,50.0,25.0,24.0,23.72,0
2025-12-31T17:44:47.725288,50.0,25.0,24.0,22.68,0
2025-12-31T17:44:48.727975,50.0,25.0,24.0,21.64,0
2025-12-31T17:44:49.731451,50.0,25.0,24.0,20.6,0
2025-12-31T17:44:50.734453,50.0,25.0,24.0,19.56,3
2025-12-31T17:44:51.736613,50.0,25.0,24.0,18.52,3
2025-12-31T17:44:52.742242,50.0,25.0,24.0,17.48,3
2025-12-31T17:44:53.744510,50.0,25.0,24.0,16.44,3
2025-12-31T17:44:54.747439,50.0,25.0,24.0,15.4,3
2025-12-31T17:44:55.749610,50.0,25.0,24.0,14.36,3
2025-12-31T17:44:56.760006,50.0,25.0,24.0,13.32,3
2025-12-31T17:44:57.764485,50.0,25.0,24.0,12.8,3
2025-12-31T17:44:58.768394,50.0,25.0,24.0,11.76,3
2025-12-31T17:44:59.770930,50.0,25.0,24.0,10.72,3
2025-12-31T17:45:00.775506,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:01.776839,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:02.779258,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:03.781300,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:04.784508,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:05.789054,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:06.791380,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:07.793775,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:08.795507,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:09.798154,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:10.802497,50.0,25.0,24.0,10.0,3
2025-12-31T17:45:11.805062,50.0,25.0,24.0,10.0,3
